Date,Ticker,Open,High,Low,Close,Volume
2021-08-19 04:00:00,BABA,166.7,167.2644,159.51,160.55,66639453.0
2021-08-20 04:00:00,BABA,164.12,166.93,155.5,157.96,75948193.0
2021-08-23 04:00:00,BABA,159.28,161.47,152.8,161.06,88499153.0
2021-08-24 04:00:00,BABA,169.04,174.1515,168.1575,171.7,62390404.0
2021-08-25 04:00:00,BABA,168.7,169.61,166.08,169.1,26032512.0
2021-08-26 04:00:00,BABA,167.46,168.45,164.82,165.24,18791499.0
2021-08-27 04:00:00,BABA,159.99,161.7699,158.55,159.47,31693950.0
2021-08-30 04:00:00,BABA,160.17,163.29,158.23,162.29,23769393.0
2021-08-31 04:00:00,BABA,167.7,169.0,166.14,166.99,24629105.0
2021-09-01 04:00:00,BABA,169.56,174.79,169.33,173.28,29550195.0
2021-09-02 04:00:00,BABA,178.01,178.18,171.67,172.0,29374892.0
2021-09-03 04:00:00,BABA,169.525,172.06,168.88,170.3,16430499.0
2021-09-07 04:00:00,BABA,174.15,176.84,173.37,175.16,25054638.0
2021-09-08 04:00:00,BABA,174.25,174.37,169.26,170.71,18993031.0
2021-09-09 04:00:00,BABA,167.3,169.04,165.58,167.32,17295795.0
2021-09-10 04:00:00,BABA,171.2,171.64,167.61,168.1,15064274.0
2021-09-13 04:00:00,BABA,164.49,166.8623,163.02,165.41,15745798.0
2021-09-14 04:00:00,BABA,162.86,163.069,159.48,160.15,21091408.0
2021-09-15 04:00:00,BABA,157.95,158.03,153.92,157.86,32016429.0
2021-09-16 04:00:00,BABA,154.92,157.6388,153.67,156.26,24358936.0
2021-09-17 04:00:00,BABA,158.48,160.38,158.09,160.05,25543294.0
2021-09-20 04:00:00,BABA,154.4,155.14,149.09,151.49,36177471.0
2021-09-21 04:00:00,BABA,151.58,152.58,149.571,150.18,19474706.0
2021-09-22 04:00:00,BABA,151.47,154.0,151.02,151.89,19832038.0
2021-09-23 04:00:00,BABA,152.58,152.68,149.61,151.19,24177475.0
2021-09-24 04:00:00,BABA,147.71,148.0,144.57,145.08,32030559.0
2021-09-27 04:00:00,BABA,144.92,150.99,144.44,150.18,24287443.0
2021-09-28 04:00:00,BABA,152.16,153.73,148.86,152.39,26295730.0
2021-09-29 04:00:00,BABA,150.46,152.1,147.48,147.58,17360850.0
2021-09-30 04:00:00,BABA,147.03,149.58,146.8644,148.05,14551780.0
2021-10-01 04:00:00,BABA,147.09,148.45,143.34,144.2,19917753.0
2021-10-04 04:00:00,BABA,141.7,141.9,138.43,139.63,25218515.0
2021-10-05 04:00:00,BABA,139.38,143.83,139.19,143.14,14032088.0
2021-10-06 04:00:00,BABA,140.56,144.892,139.96,144.1,14825904.0
2021-10-07 04:00:00,BABA,151.05,158.29,150.75,156.0,45964862.0
2021-10-08 04:00:00,BABA,159.86,162.78,157.91,161.52,34086833.0
2021-10-11 04:00:00,BABA,169.61,169.8,163.95,163.95,42163575.0
2021-10-12 04:00:00,BABA,163.825,165.73,162.24,163.0,24512652.0
2021-10-13 04:00:00,BABA,164.38,168.265,163.6,167.4,18595001.0
2021-10-14 04:00:00,BABA,168.26,168.99,164.46,166.78,17403731.0
2021-10-15 04:00:00,BABA,166.99,169.8,165.435,168.0,20762753.0
2021-10-18 04:00:00,BABA,166.58,169.25,166.58,166.82,18945873.0
2021-10-19 04:00:00,BABA,170.6,177.44,170.45,177.0,33538853.0
2021-10-20 04:00:00,BABA,180.95,182.09,176.1301,177.18,33714430.0
2021-10-21 04:00:00,BABA,177.0,179.78,176.71,177.42,16443998.0
2021-10-22 04:00:00,BABA,179.08,182.09,175.81,177.7,20807336.0
2021-10-25 04:00:00,BABA,177.86,178.28,173.83,176.17,13119711.0
2021-10-26 04:00:00,BABA,174.48,174.9,167.48,169.99,17576988.0
2021-10-27 04:00:00,BABA,167.53,172.45,167.34,169.23,11801789.0
2021-10-28 04:00:00,BABA,168.49,170.35,166.77,169.79,12440142.0
2021-10-29 04:00:00,BABA,167.07,168.56,162.72,164.94,17155367.0
2021-11-01 04:00:00,BABA,165.84,171.895,165.8,170.17,17609488.0
2021-11-02 04:00:00,BABA,167.1,167.1,162.76,162.9,19072886.0
2021-11-03 04:00:00,BABA,165.36,166.65,163.11,166.24,13569682.0
2021-11-04 04:00:00,BABA,169.28,169.94,164.5,164.79,16414249.0
2021-11-05 04:00:00,BABA,164.795,164.795,158.3,158.73,22098218.0
2021-11-08 05:00:00,BABA,161.765,162.16,159.48,162.16,16213504.0
2021-11-09 05:00:00,BABA,162.16,164.48,159.54,160.19,14010126.0
2021-11-10 05:00:00,BABA,163.68,166.48,161.82,163.97,17216642.0
2021-11-11 05:00:00,BABA,166.56,169.63,166.56,167.85,16747451.0
2021-11-12 05:00:00,BABA,165.1735,167.8,163.4,166.81,13741775.0
2021-11-15 05:00:00,BABA,167.22,168.46,165.67,166.54,9655701.0
2021-11-16 05:00:00,BABA,168.6,169.94,166.67,168.43,11887505.0
2021-11-17 05:00:00,BABA,168.02,168.3,161.135,161.58,18828328.0
2021-11-18 05:00:00,BABA,146.91,148.5,141.89,143.6,61571451.0
2021-11-19 05:00:00,BABA,143.04,145.06,140.0,140.34,28313242.0
2021-11-22 05:00:00,BABA,139.9,140.7,135.21,136.62,26390394.0
2021-11-23 05:00:00,BABA,136.032,136.8499,133.31,133.66,24102862.0
2021-11-24 05:00:00,BABA,133.1,136.76,131.22,136.52,20010443.0
2021-11-26 05:00:00,BABA,132.93,133.9804,131.22,133.35,14814898.0
2021-11-29 05:00:00,BABA,134.25,134.55,130.55,131.61,18620852.0
2021-11-30 05:00:00,BABA,129.9008,131.32,126.13,127.53,32604945.0
2021-12-01 05:00:00,BABA,128.37,129.155,121.9,122.49,29340503.0
2021-12-02 05:00:00,BABA,123.02,125.0,119.3401,122.0,34361894.0
2021-12-03 05:00:00,BABA,118.0,118.19,108.7,111.96,70266474.0
2021-12-06 05:00:00,BABA,113.64,123.82,113.43,123.6,43111395.0
2021-12-07 05:00:00,BABA,129.3,129.4499,123.4601,125.54,38542808.0
2021-12-08 05:00:00,BABA,123.21,126.97,121.32,125.08,22275034.0
2021-12-09 05:00:00,BABA,124.63,127.76,123.2117,123.91,23494301.0
2021-12-10 05:00:00,BABA,123.22,125.21,122.7797,125.06,15008280.0
2021-12-13 05:00:00,BABA,123.0,123.25,119.75,122.24,15820490.0
2021-12-14 05:00:00,BABA,120.93,127.65,120.3,126.58,17689102.0
2021-12-15 05:00:00,BABA,122.63,123.59,117.77,122.47,24893463.0
2021-12-16 05:00:00,BABA,122.32,125.69,118.9,120.25,22533387.0
2021-12-17 05:00:00,BABA,119.49,122.87,117.81,122.1,19774489.0
2021-12-20 05:00:00,BABA,118.5,118.83,113.695,115.0,23960443.0
2021-12-21 05:00:00,BABA,116.85,122.98,116.6,122.98,18036275.0
2021-12-22 05:00:00,BABA,117.09,118.66,115.15,117.81,24496485.0
2021-12-23 05:00:00,BABA,116.8,119.59,115.39,118.66,17563254.0
2021-12-27 05:00:00,BABA,117.8,121.8,116.1021,116.59,17864372.0
2021-12-28 05:00:00,BABA,116.26,116.42,114.47,114.8,16752102.0
2021-12-29 05:00:00,BABA,113.8,114.2,110.38,112.09,21050763.0
2021-12-30 05:00:00,BABA,112.63,124.3,112.3,122.99,45437131.0
2021-12-31 05:00:00,BABA,121.23,122.91,118.59,118.79,24287047.0
2022-01-03 05:00:00,BABA,119.38,121.95,115.82,120.38,16789353.0
2022-01-04 05:00:00,BABA,119.53,120.87,115.77,119.56,20824000.0
2022-01-05 05:00:00,BABA,118.0,126.62,117.7001,121.16,36624821.0
2022-01-06 05:00:00,BABA,124.26,128.3999,123.465,126.63,32023782.0
2022-01-07 05:00:00,BABA,130.24,133.88,128.18,129.81,38113003.0
2022-01-10 05:00:00,BABA,131.99,132.6,126.23,128.3,23371821.0
2022-01-11 05:00:00,BABA,129.21,134.23,127.47,132.19,23613430.0
2022-01-12 05:00:00,BABA,136.02,138.7,135.585,137.41,25961080.0
2022-01-13 05:00:00,BABA,135.2,135.92,131.3,131.37,19887678.0
2022-01-14 05:00:00,BABA,132.81,134.36,129.35,131.57,18614915.0
2022-01-18 05:00:00,BABA,126.27,132.13,124.82,128.6,26136112.0
2022-01-19 05:00:00,BABA,128.1,130.86,127.13,127.74,14635150.0
2022-01-20 05:00:00,BABA,135.77,136.75,130.68,131.03,28966440.0
2022-01-21 05:00:00,BABA,128.23,128.96,122.5207,123.23,26329433.0
2022-01-24 05:00:00,BABA,119.32,120.78,115.32,120.37,28468360.0
2022-01-25 05:00:00,BABA,119.91,122.4599,118.04,119.14,22215231.0
2022-01-26 05:00:00,BABA,120.93,120.93,112.9624,113.37,27513215.0
2022-01-27 05:00:00,BABA,113.11,114.54,110.27,111.79,21472705.0
2022-01-28 05:00:00,BABA,113.25,115.32,110.06,115.23,18892421.0
2022-01-31 05:00:00,BABA,118.17,125.87,117.5,125.79,20346454.0
2022-02-01 05:00:00,BABA,124.81,128.0,122.97,127.22,15027345.0
2022-02-02 05:00:00,BABA,127.63,127.63,121.17,122.88,14050109.0
2022-02-03 05:00:00,BABA,121.55,125.27,120.73,123.47,16645934.0
2022-02-04 05:00:00,BABA,121.27,123.94,119.66,122.22,13487629.0
2022-02-07 05:00:00,BABA,116.1,116.55,113.6,114.82,28589202.0
2022-02-08 05:00:00,BABA,118.16,122.24,116.8,121.9,22340508.0
2022-02-09 05:00:00,BABA,123.09,126.8,121.94,126.5,18253569.0
2022-02-10 05:00:00,BABA,124.11,128.34,123.4,123.98,16113417.0
2022-02-11 05:00:00,BABA,125.335,126.72,121.94,122.25,13889857.0
2022-02-14 05:00:00,BABA,120.56,122.384,119.37,121.92,13154932.0
2022-02-15 05:00:00,BABA,123.77,126.805,123.3776,126.24,14634690.0
2022-02-16 05:00:00,BABA,125.61,127.58,124.51,125.56,17982787.0
2022-02-17 05:00:00,BABA,125.0,129.4,124.0563,124.43,15905989.0
2022-02-18 05:00:00,BABA,120.88,120.88,117.2,118.99,21142949.0
2022-02-22 05:00:00,BABA,114.0,114.85,112.06,112.93,21755083.0
2022-02-23 05:00:00,BABA,115.1,115.4,109.6,109.72,24088834.0
2022-02-24 05:00:00,BABA,100.0735,108.95,100.02,108.93,35294738.0
2022-02-25 05:00:00,BABA,107.89,108.55,104.0,107.94,21428377.0
2022-02-28 05:00:00,BABA,105.97,107.49,103.64,105.19,23063511.0
2022-03-01 05:00:00,BABA,105.85,111.25,105.85,107.09,21190003.0
2022-03-02 05:00:00,BABA,107.39,107.39,103.24,105.42,20789336.0
2022-03-03 05:00:00,BABA,106.03,106.6299,101.07,102.05,21713713.0
2022-03-04 05:00:00,BABA,100.29,104.39,99.33,100.6,24560164.0
2022-03-07 05:00:00,BABA,99.56,103.36,98.6,98.66,20679440.0
2022-03-08 05:00:00,BABA,99.32,100.91,95.57,97.5,23275463.0
2022-03-09 05:00:00,BABA,100.26,100.97,98.32,100.93,20853630.0
2022-03-10 05:00:00,BABA,95.19,95.7,90.82,92.92,37654156.0
2022-03-11 05:00:00,BABA,93.26,93.95,86.68,86.71,39341801.0
2022-03-14 04:00:00,BABA,80.7,82.45,77.08,77.76,69992642.0
2022-03-15 04:00:00,BABA,75.1,80.14,73.28,76.76,86209274.0
2022-03-16 04:00:00,BABA,92.0,105.74,87.12,104.98,159834315.0
2022-03-17 04:00:00,BABA,99.14,101.89,95.77,100.37,80496212.0
2022-03-18 04:00:00,BABA,100.5,111.74,99.6,108.3,83781781.0
2022-03-21 04:00:00,BABA,102.81,105.68,98.7,103.59,58882855.0
2022-03-22 04:00:00,BABA,114.01,118.24,112.37,114.99,88193397.0
2022-03-23 04:00:00,BABA,115.7,124.1112,112.68,117.24,81605666.0
2022-03-24 04:00:00,BABA,112.86,116.5,110.82,115.15,55850182.0
2022-03-25 04:00:00,BABA,110.53,113.86,109.4,112.99,42396477.0
2022-03-28 04:00:00,BABA,113.86,116.23,111.92,115.09,30168019.0
2022-03-29 04:00:00,BABA,118.36,119.6,115.74,116.71,28060916.0
2022-03-30 04:00:00,BABA,115.54,120.1022,115.54,116.58,28381709.0
2022-03-31 04:00:00,BABA,115.03,115.09,108.71,108.8,31240219.0
2022-04-01 04:00:00,BABA,117.62,118.95,109.75,110.2,55873017.0
2022-04-04 04:00:00,BABA,115.7,118.22,113.375,117.5,39118587.0
2022-04-05 04:00:00,BABA,115.0,115.0,110.23,111.0,35224539.0
2022-04-06 04:00:00,BABA,109.24,109.47,106.12,107.68,23739792.0
2022-04-07 04:00:00,BABA,106.68,107.53,102.61,104.27,26809864.0
2022-04-08 04:00:00,BABA,104.48,106.47,103.3285,103.53,20807870.0
2022-04-11 04:00:00,BABA,101.09,103.92,99.16,101.55,23504132.0
2022-04-12 04:00:00,BABA,101.18,102.33,99.39,99.75,23953624.0
2022-04-13 04:00:00,BABA,99.24,101.35,98.21,100.03,18330407.0
2022-04-14 04:00:00,BABA,97.29,99.2707,95.305,95.49,20931243.0
2022-04-18 04:00:00,BABA,93.77,95.2799,91.82,94.71,19154968.0
2022-04-19 04:00:00,BABA,92.29,93.95,90.95,93.5,23869961.0
2022-04-20 04:00:00,BABA,93.48,93.7,89.27,89.41,20949708.0
2022-04-21 04:00:00,BABA,89.55,90.01,85.4,85.99,25639027.0
2022-04-22 04:00:00,BABA,86.5,90.6801,86.3106,86.49,25087266.0
2022-04-25 04:00:00,BABA,82.7,86.17,81.8,85.84,24673982.0
2022-04-26 04:00:00,BABA,85.87,86.24,83.28,83.99,21194574.0
2022-04-27 04:00:00,BABA,85.32,89.41,84.78,88.32,29351561.0
2022-04-28 04:00:00,BABA,88.62,90.98,86.94,90.91,17707498.0
2022-04-29 04:00:00,BABA,101.53,103.52,96.66,97.09,44903353.0
2022-05-02 04:00:00,BABA,96.41,101.32,95.15,101.21,25479548.0
2022-05-03 04:00:00,BABA,100.13,102.69,99.43,100.38,15216107.0
2022-05-04 04:00:00,BABA,97.72,101.57,96.61,101.41,17740624.0
2022-05-05 04:00:00,BABA,97.94,98.47,94.0501,94.64,18673098.0
2022-05-06 04:00:00,BABA,93.36,93.86,88.71,90.05,18568583.0
2022-05-09 04:00:00,BABA,86.955,88.6,84.43,84.84,23338572.0
2022-05-10 04:00:00,BABA,88.64,88.64,83.51,84.57,23400882.0
2022-05-11 04:00:00,BABA,85.51,87.52,81.47,81.73,24962414.0
2022-05-12 04:00:00,BABA,80.68,83.12,78.01,81.09,23833077.0
2022-05-13 04:00:00,BABA,82.12,88.36,82.0,87.99,20060383.0
2022-05-16 04:00:00,BABA,87.7,89.08,86.34,86.48,19644809.0
2022-05-17 04:00:00,BABA,92.75,94.48,89.54,91.99,27330326.0
2022-05-18 04:00:00,BABA,90.0,91.64,87.0,87.31,18991274.0
2022-05-19 04:00:00,BABA,86.18,90.09,85.74,87.69,20776427.0
2022-05-20 04:00:00,BABA,88.7,90.17,84.73,86.79,21020333.0
2022-05-23 04:00:00,BABA,87.06,87.415,84.76,87.23,13998246.0
2022-05-24 04:00:00,BABA,84.99,85.12,81.54,82.47,15214413.0
2022-05-25 04:00:00,BABA,83.72,84.07,81.07,82.31,23087224.0
2022-05-26 04:00:00,BABA,87.3,95.09,86.73,94.48,50825030.0
2022-05-27 04:00:00,BABA,92.21,94.5,90.37,93.41,26717834.0
2022-05-31 04:00:00,BABA,98.33,99.32,95.45,96.05,33743023.0
2022-06-01 04:00:00,BABA,95.9,96.9299,91.88,93.38,23730920.0
2022-06-02 04:00:00,BABA,93.67,97.63,93.4,97.5,23028126.0
2022-06-03 04:00:00,BABA,95.15,96.0,93.0227,93.21,15855929.0
2022-06-06 04:00:00,BABA,99.64,102.42,97.915,99.01,37287194.0
2022-06-07 04:00:00,BABA,99.99,104.4599,99.42,104.32,35958730.0
2022-06-08 04:00:00,BABA,108.26,121.055,107.81,119.62,92336977.0
2022-06-09 04:00:00,BABA,115.0,118.2196,109.44,109.9,72637209.0
2022-06-10 04:00:00,BABA,113.66,114.82,108.24,109.84,49813034.0
2022-06-13 04:00:00,BABA,103.61,104.53,97.58,98.52,36396684.0
2022-06-14 04:00:00,BABA,101.99,106.075,100.83,105.23,28567494.0
2022-06-15 04:00:00,BABA,106.81,108.63,104.3819,108.03,24026055.0
2022-06-16 04:00:00,BABA,102.79,104.91,100.51,101.45,22357761.0
2022-06-17 04:00:00,BABA,112.54,112.75,101.3263,102.24,72769300.0
2022-06-21 04:00:00,BABA,105.96,107.062,103.87,106.39,33964472.0
2022-06-22 04:00:00,BABA,104.23,107.1,103.08,105.15,24252479.0
2022-06-23 04:00:00,BABA,109.96,113.0898,108.0811,112.11,33228155.0
2022-06-24 04:00:00,BABA,115.3,118.09,114.3,117.62,27029850.0
2022-06-27 04:00:00,BABA,119.97,121.38,117.88,118.73,21724327.0
2022-06-28 04:00:00,BABA,118.98,120.93,116.51,116.76,18676383.0
2022-06-29 04:00:00,BABA,115.81,117.09,113.71,116.03,13792734.0
2022-06-30 04:00:00,BABA,113.77,114.6,111.38,113.68,13836210.0
2022-07-01 04:00:00,BABA,113.63,116.625,112.92,116.0,16679403.0
2022-07-05 04:00:00,BABA,114.51,120.53,112.14,120.13,21017804.0
2022-07-06 04:00:00,BABA,118.93,120.0,115.51,119.12,20222716.0
2022-07-07 04:00:00,BABA,120.63,125.0,120.63,122.39,24202036.0
2022-07-08 04:00:00,BABA,122.26,125.84,120.7,120.9,27221428.0
2022-07-11 04:00:00,BABA,115.46,115.58,109.33,109.57,31296867.0
2022-07-12 04:00:00,BABA,110.86,111.0,107.06,109.21,22318512.0
2022-07-13 04:00:00,BABA,106.84,110.64,106.75,109.1,16861432.0
2022-07-14 04:00:00,BABA,107.8,108.54,100.71,103.76,35292623.0
2022-07-15 04:00:00,BABA,103.49,103.64,97.84,102.44,33572295.0
2022-07-18 04:00:00,BABA,105.88,106.96,102.95,103.14,20503351.0
2022-07-19 04:00:00,BABA,103.97,104.82,101.53,104.75,19842524.0
2022-07-20 04:00:00,BABA,106.24,107.16,102.85,103.96,21897868.0
2022-07-21 04:00:00,BABA,104.06,106.61,103.68,105.13,17865507.0
2022-07-22 04:00:00,BABA,104.31,104.7,99.68,100.61,18815953.0
2022-07-25 04:00:00,BABA,100.5,101.27,98.74,101.06,16604302.0
2022-07-26 04:00:00,BABA,104.31,105.25,100.81,101.44,28004262.0
2022-07-27 04:00:00,BABA,102.2,102.97,99.8,102.78,19366620.0
2022-07-28 04:00:00,BABA,101.92,102.68,95.62,100.55,33875401.0
2022-07-29 04:00:00,BABA,94.22,94.22,89.11,89.37,59201756.0
2022-08-01 04:00:00,BABA,89.19,90.54,88.0,90.34,36050925.0
2022-08-02 04:00:00,BABA,88.2,94.87,88.2,92.62,34430523.0
2022-08-03 04:00:00,BABA,92.0,96.3,90.92,95.72,23921690.0
2022-08-04 04:00:00,BABA,101.07,103.0,95.06,97.43,42517833.0
2022-08-05 04:00:00,BABA,93.07,94.17,90.7301,92.56,27206134.0
2022-08-08 04:00:00,BABA,91.47,92.75,90.34,90.84,16194085.0
2022-08-09 04:00:00,BABA,91.19,93.1199,90.6,91.19,16744908.0
2022-08-10 04:00:00,BABA,91.17,92.95,88.56,92.43,17855365.0
2022-08-11 04:00:00,BABA,94.49,97.71,93.63,94.87,17521225.0
2022-08-12 04:00:00,BABA,91.51,94.8,91.43,94.77,17846425.0
2022-08-15 04:00:00,BABA,93.2,94.63,92.38,94.2,14425111.0
2022-08-16 04:00:00,BABA,92.69,93.5699,91.4,92.65,12003155.0
2022-08-17 04:00:00,BABA,91.87,92.39,89.76,89.77,14491455.0
2022-08-18 04:00:00,BABA,90.05,91.93,88.52,90.74,13418564.0
2022-08-19 04:00:00,BABA,90.41,91.65,89.18,89.63,12364344.0
2022-08-22 04:00:00,BABA,89.57,90.88,89.3,90.03,15545032.0
2022-08-23 04:00:00,BABA,89.17,90.18,86.71,89.83,17345880.0
2022-08-24 04:00:00,BABA,87.9,94.1482,87.55,92.52,22808330.0
2022-08-25 04:00:00,BABA,96.06,101.03,94.95,99.89,39062258.0
2022-08-26 04:00:00,BABA,104.84,104.85,97.61,98.0,45760441.0
2022-08-29 04:00:00,BABA,98.96,100.91,96.48,96.6,18323471.0
2022-08-30 04:00:00,BABA,95.86,96.97,92.62,93.84,17865794.0
2022-08-31 04:00:00,BABA,96.66,98.62,94.92,95.41,16169039.0
2022-09-01 04:00:00,BABA,92.75,94.52,91.67,93.71,11897127.0
2022-09-02 04:00:00,BABA,91.77,93.668,90.77,91.8,12378935.0
2022-09-06 04:00:00,BABA,89.32,89.47,87.8,88.45,15573459.0
2022-09-07 04:00:00,BABA,88.52,90.86,87.7564,90.6,12753290.0
2022-09-08 04:00:00,BABA,88.56,90.1799,88.28,89.52,13291754.0
2022-09-09 04:00:00,BABA,91.05,92.9,90.72,92.14,10759201.0
2022-09-12 04:00:00,BABA,92.42,94.84,91.81,94.69,15604001.0
2022-09-13 04:00:00,BABA,90.76,92.18,89.23,89.47,21128513.0
2022-09-14 04:00:00,BABA,89.46,89.78,88.17,88.92,10843634.0
2022-09-15 04:00:00,BABA,88.63,91.095,88.2,88.83,12188847.0
2022-09-16 04:00:00,BABA,87.7,88.25,85.42,86.43,18734707.0
2022-09-19 04:00:00,BABA,85.1,87.765,85.0,87.66,12822134.0
2022-09-20 04:00:00,BABA,87.95,88.73,85.01,85.8,19129016.0
2022-09-21 04:00:00,BABA,85.12,85.16,81.5,81.6,23847345.0
2022-09-22 04:00:00,BABA,82.63,83.28,80.17,80.71,19141219.0
2022-09-23 04:00:00,BABA,79.26,79.77,77.6,78.8,20492118.0
2022-09-26 04:00:00,BABA,79.94,80.9855,78.78,78.91,17880572.0
2022-09-27 04:00:00,BABA,79.43,80.41,77.1,77.87,16975106.0
2022-09-28 04:00:00,BABA,76.485,81.48,76.28,80.99,20725414.0
2022-09-29 04:00:00,BABA,78.05,79.19,76.74,79.06,17913631.0
2022-09-30 04:00:00,BABA,78.74,81.78,78.65,79.99,16870869.0
2022-10-03 04:00:00,BABA,79.76,80.925,78.05,80.45,13249472.0
2022-10-04 04:00:00,BABA,83.0,85.0326,82.34,84.11,18251994.0
2022-10-05 04:00:00,BABA,84.1,86.29,83.25,84.39,13193991.0
2022-10-06 04:00:00,BABA,84.07,85.25,83.52,84.32,11579429.0
2022-10-07 04:00:00,BABA,82.35,83.71,80.755,81.24,11632448.0
2022-10-10 04:00:00,BABA,79.77,79.79,77.7,79.24,14070870.0
2022-10-11 04:00:00,BABA,77.38,77.84,74.14,75.37,18387948.0
2022-10-12 04:00:00,BABA,74.9,76.678,74.03,75.73,13247869.0
2022-10-13 04:00:00,BABA,72.24,75.78,71.4,75.01,17407437.0
2022-10-14 04:00:00,BABA,76.05,76.14,72.78,73.02,13697586.0
2022-10-17 04:00:00,BABA,75.15,77.87,75.11,76.77,14487400.0
2022-10-18 04:00:00,BABA,78.01,78.64,75.06,76.34,14970556.0
2022-10-19 04:00:00,BABA,73.28,74.33,70.52,71.27,23094473.0
2022-10-20 04:00:00,BABA,71.6,74.94,71.55,72.02,19161994.0
2022-10-21 04:00:00,BABA,71.2,72.79,69.4652,72.18,19526824.0
2022-10-24 04:00:00,BABA,63.39,64.1,58.01,63.15,100960255.0
2022-10-25 04:00:00,BABA,65.08,66.1788,61.26,63.22,69209872.0
2022-10-26 04:00:00,BABA,63.36,69.8,62.92,68.51,53063309.0
2022-10-27 04:00:00,BABA,65.44,67.8799,65.42,65.84,25812645.0
2022-10-28 04:00:00,BABA,63.2,64.15,61.82,63.74,28638002.0
2022-10-31 04:00:00,BABA,63.49,64.8499,63.22,63.58,20645269.0
2022-11-01 04:00:00,BABA,68.01,68.4512,65.64,65.86,26939399.0
2022-11-02 04:00:00,BABA,66.48,67.67,64.33,64.7,28298088.0
2022-11-03 04:00:00,BABA,63.42,66.88,63.4,65.21,23360518.0
2022-11-04 04:00:00,BABA,71.17,71.64,67.45,69.81,50595584.0
2022-11-07 05:00:00,BABA,71.3,71.88,68.6722,69.71,26087638.0
2022-11-08 05:00:00,BABA,67.62,68.92,66.27,68.13,23832984.0
2022-11-09 05:00:00,BABA,66.43,66.78,64.8,64.84,22095703.0
2022-11-10 05:00:00,BABA,68.03,69.99,68.0,69.77,28757183.0
2022-11-11 05:00:00,BABA,72.32,72.7,69.31,70.77,38723358.0
2022-11-14 05:00:00,BABA,73.16,74.0,71.32,71.33,30248714.0
2022-11-15 05:00:00,BABA,78.93,80.37,77.81,79.3,53122492.0
2022-11-16 05:00:00,BABA,80.32,80.45,77.41,78.16,26568948.0
2022-11-17 05:00:00,BABA,76.0,85.68,75.76,84.26,62050577.0
2022-11-18 05:00:00,BABA,82.15,82.52,79.86,80.48,29528331.0
2022-11-21 05:00:00,BABA,78.69,79.06,76.47,76.93,19005149.0
2022-11-22 05:00:00,BABA,75.44,76.8,74.58,75.99,20694114.0
2022-11-23 05:00:00,BABA,78.19,78.845,76.85,78.5,19032677.0
2022-11-25 05:00:00,BABA,75.5,76.05,74.92,75.5,12926881.0
2022-11-28 05:00:00,BABA,74.74,77.417,74.68,75.88,19119393.0
2022-11-29 05:00:00,BABA,80.24,80.89,79.45,79.86,24178076.0
2022-11-30 05:00:00,BABA,82.74,89.625,82.25,87.56,60169613.0
2022-12-01 05:00:00,BABA,84.35,87.6,84.26,85.94,20243018.0
2022-12-02 05:00:00,BABA,86.05,91.85,86.05,90.06,35042629.0
2022-12-05 05:00:00,BABA,92.9,92.9,89.63,90.52,30929815.0
2022-12-06 05:00:00,BABA,91.88,92.57,89.2,91.45,26675734.0
2022-12-07 05:00:00,BABA,87.06,89.2595,86.62,88.33,19507404.0
2022-12-08 05:00:00,BABA,91.97,94.335,91.08,94.17,29241462.0
2022-12-09 05:00:00,BABA,93.27,93.75,91.225,91.34,15452118.0
2022-12-12 05:00:00,BABA,90.09,90.889,87.75,89.41,15092207.0
2022-12-13 05:00:00,BABA,93.45,94.98,90.3,91.41,21150557.0
2022-12-14 05:00:00,BABA,91.06,91.265,89.5,90.91,15575486.0
2022-12-15 05:00:00,BABA,93.09,94.08,86.05,86.21,30419400.0
2022-12-16 05:00:00,BABA,88.8,90.57,86.61,86.79,25084555.0
2022-12-19 05:00:00,BABA,89.75,89.78,86.5005,87.16,20737008.0
2022-12-20 05:00:00,BABA,85.04,87.2,85.04,85.92,15315427.0
2022-12-21 05:00:00,BABA,86.01,88.3869,85.46,87.81,18212852.0
2022-12-22 05:00:00,BABA,89.08,89.69,86.67,87.97,16004787.0
2022-12-23 05:00:00,BABA,87.85,88.65,85.5201,85.65,17949298.0
2022-12-27 05:00:00,BABA,86.55,90.6893,86.21,89.86,22959936.0
2022-12-28 05:00:00,BABA,88.98,90.15,86.4647,87.2,16268785.0
2022-12-29 05:00:00,BABA,87.625,89.52,87.06,89.13,12535405.0
2022-12-30 05:00:00,BABA,87.45,89.41,87.4101,88.09,11926714.0
2023-01-03 05:00:00,BABA,91.11,94.45,90.75,91.98,27891043.0
2023-01-04 05:00:00,BABA,98.85,104.52,96.97,103.92,53285901.0
2023-01-05 05:00:00,BABA,101.4,105.7,100.6401,104.58,30400384.0
2023-01-06 05:00:00,BABA,104.11,108.0,102.46,107.4,21063105.0
2023-01-09 05:00:00,BABA,111.99,113.11,108.12,110.83,42067674.0
2023-01-10 05:00:00,BABA,112.97,115.48,111.21,114.88,33478575.0
